"areaCode","villcode","countyname","countycode","towncode","townname","villname","area_nickname"
"6500007","65000010089","新北市","65000","65000010","板橋區","浮洲里","板橋區*"
"6500007","65000010090","新北市","65000","65000010","板橋區","華中里","板橋區*"
"6500007","65000010091","新北市","65000","65000010","板橋區","僑中里","板橋區*"
"6500007","65000010125","新北市","65000","65000010","板橋區","大觀里","板橋區*"
"6500007","65000010126","新北市","65000","65000010","板橋區","歡園里","板橋區*"
"6500007","65000010092","新北市","65000","65000010","板橋區","中山里","板橋區*"
"6500007","65000010093","新北市","65000","65000010","板橋區","復興里","板橋區*"
"6500007","65000010094","新北市","65000","65000010","板橋區","大安里","板橋區*"
"6500007","65000010095","新北市","65000","65000010","板橋區","福安里","板橋區*"
"6500007","65000010096","新北市","65000","65000010","板橋區","聚安里","板橋區*"
"6500007","65000010097","新北市","65000","65000010","板橋區","龍安里","板橋區*"
"6500007","65000010098","新北市","65000","65000010","板橋區","崑崙里","板橋區*"
"6500007","65000010113","新北市","65000","65000010","板橋區","成和里","板橋區*"
"6500007","65000010099","新北市","65000","65000010","板橋區","溪洲里","板橋區*"
"6500007","65000010124","新北市","65000","65000010","板橋區","溪福里","板橋區*"
"6500007","65000010100","新北市","65000","65000010","板橋區","溪北里","板橋區*"
"6500007","65000010112","新北市","65000","65000010","板橋區","堂春里","板橋區*"
"6500008","65000030001","新北市","65000","65000030","中和區","中原里","中和區*"
"6500008","65000030007","新北市","65000","65000030","中和區","連和里","中和區*"
"6500008","65000030008","新北市","65000","65000030","中和區","連城里","中和區*"
"6500008","65000030009","新北市","65000","65000030","中和區","力行里","中和區*"
"6500008","65000030093","新北市","65000","65000030","中和區","正行里","中和區*"
"6500008","65000030073","新北市","65000","65000030","中和區","德行里","中和區*"
"6500008","65000030010","新北市","65000","65000030","中和區","枋寮里","中和區*"
"6500008","65000030011","新北市","65000","65000030","中和區","漳和里","中和區*"
"6500008","65000030012","新北市","65000","65000030","中和區","廟美里","中和區*"
"6500008","65000030013","新北市","65000","65000030","中和區","福真里","中和區*"
"6500008","65000030014","新北市","65000","65000030","中和區","福善里","中和區*"
"6500008","65000030015","新北市","65000","65000030","中和區","福美里","中和區*"
"6500008","65000030016","新北市","65000","65000030","中和區","福祥里","中和區*"
"6500008","65000030017","新北市","65000","65000030","中和區","瓦󿾨里","中和區*"
"6500008","65000030018","新北市","65000","65000030","中和區","福和里","中和區*"
"6500008","65000030019","新北市","65000","65000030","中和區","佳和里","中和區*"
"6500008","65000030025","新北市","65000","65000030","中和區","新南里","中和區*"
"6500008","65000030026","新北市","65000","65000030","中和區","南山里","中和區*"
"6500008","65000030002","新北市","65000","65000030","中和區","平河里","中和區*"
"6500008","65000030003","新北市","65000","65000030","中和區","信和里","中和區*"
"6500008","65000030004","新北市","65000","65000030","中和區","仁和里","中和區*"
"6500008","65000030005","新北市","65000","65000030","中和區","中正里","中和區*"
"6500008","65000030006","新北市","65000","65000030","中和區","建和里","中和區*"
"6500008","65000030083","新北市","65000","65000030","中和區","中山里","中和區*"
"6500008","65000030084","新北市","65000","65000030","中和區","碧河里","中和區*"
"6500008","65000030092","新北市","65000","65000030","中和區","正南里","中和區*"
"6500008","65000030034","新北市","65000","65000030","中和區","頂南里","中和區*"
"6500008","65000030035","新北市","65000","65000030","中和區","華新里","中和區*"
"6500008","65000030036","新北市","65000","65000030","中和區","東南里","中和區*"
"6500008","65000030037","新北市","65000","65000030","中和區","華南里","中和區*"
"6500008","65000030038","新北市","65000","65000030","中和區","忠孝里","中和區*"
"6500008","65000030039","新北市","65000","65000030","中和區","崇南里","中和區*"
"6500008","65000030078","新北市","65000","65000030","中和區","興南里","中和區*"
"6500008","65000030040","新北市","65000","65000030","中和區","景南里","中和區*"
"6500008","65000030079","新北市","65000","65000030","中和區","景本里","中和區*"
"6500008","65000030041","新北市","65000","65000030","中和區","橫路里","中和區*"
"6500008","65000030042","新北市","65000","65000030","中和區","內南里","中和區*"
"6500008","65000030043","新北市","65000","65000030","中和區","壽南里","中和區*"
"6500008","65000030080","新北市","65000","65000030","中和區","福南里","中和區*"
"6500008","65000030044","新北市","65000","65000030","中和區","外南里","中和區*"
"6500008","65000030081","新北市","65000","65000030","中和區","中興里","中和區*"
"6500008","65000030082","新北市","65000","65000030","中和區","吉興里","中和區*"
"6500008","65000030045","新北市","65000","65000030","中和區","復興里","中和區*"
"6500008","65000030046","新北市","65000","65000030","中和區","和興里","中和區*"
"6500008","65000030047","新北市","65000","65000030","中和區","景平里","中和區*"
"6500008","65000030048","新北市","65000","65000030","中和區","景新里","中和區*"
"6500008","65000030049","新北市","65000","65000030","中和區","景福里","中和區*"
"6500008","65000030050","新北市","65000","65000030","中和區","景安里","中和區*"
"6500008","65000030051","新北市","65000","65000030","中和區","景文里","中和區*"
"6500008","65000030052","新北市","65000","65000030","中和區","錦和里","中和區*"
"6500008","65000030053","新北市","65000","65000030","中和區","錦昌里","中和區*"
"6500008","65000030054","新北市","65000","65000030","中和區","灰󿾨里","中和區*"
"6500008","65000030055","新北市","65000","65000030","中和區","積穗里","中和區*"
"6500008","65000030056","新北市","65000","65000030","中和區","民享里","中和區*"
"6500008","65000030057","新北市","65000","65000030","中和區","員山里","中和區*"
"6500008","65000030058","新北市","65000","65000030","中和區","嘉穗里","中和區*"
"6500008","65000030059","新北市","65000","65000030","中和區","文元里","中和區*"
"6500008","65000030060","新北市","65000","65000030","中和區","嘉新里","中和區*"
"6500008","65000030061","新北市","65000","65000030","中和區","民安里","中和區*"
"6500008","65000030062","新北市","65000","65000030","中和區","安穗里","中和區*"
"6500008","65000030063","新北市","65000","65000030","中和區","瑞穗里","中和區*"
"6500008","65000030064","新北市","65000","65000030","中和區","明穗里","中和區*"
"6500008","65000030065","新北市","65000","65000030","中和區","清穗里","中和區*"
"6500008","65000030066","新北市","65000","65000030","中和區","自強里","中和區*"
"6500008","65000030067","新北市","65000","65000030","中和區","德穗里","中和區*"
"6500008","65000030068","新北市","65000","65000030","中和區","民生里","中和區*"
"6500008","65000030069","新北市","65000","65000030","中和區","國光里","中和區*"
"6500008","65000030070","新北市","65000","65000030","中和區","壽德里","中和區*"
"6500008","65000030071","新北市","65000","65000030","中和區","明德里","中和區*"
"6500008","65000030085","新北市","65000","65000030","中和區","錦中里","中和區*"
"6500008","65000030086","新北市","65000","65000030","中和區","錦盛里","中和區*"
"6500008","65000030087","新北市","65000","65000030","中和區","民有里","中和區*"
"6500008","65000030088","新北市","65000","65000030","中和區","員富里","中和區*"
"6500008","65000030089","新北市","65000","65000030","中和區","嘉慶里","中和區*"
"6500008","65000030090","新北市","65000","65000030","中和區","冠穗里","中和區*"
"6500008","65000030091","新北市","65000","65000030","中和區","國華里","中和區*"
"6500009","65000030074","新北市","65000","65000030","中和區","宜安里","中和區*、永和區"
"6500009","65000030020","新北市","65000","65000030","中和區","安樂里","中和區*、永和區"
"6500009","65000030021","新北市","65000","65000030","中和區","安和里","中和區*、永和區"
"6500009","65000030075","新北市","65000","65000030","中和區","安順里","中和區*、永和區"
"6500009","65000030022","新北市","65000","65000030","中和區","安平里","中和區*、永和區"
"6500009","65000030023","新北市","65000","65000030","中和區","中安里","中和區*、永和區"
"6500009","65000030024","新北市","65000","65000030","中和區","泰安里","中和區*、永和區"
"6500009","65000030027","新北市","65000","65000030","中和區","秀山里","中和區*、永和區"
"6500009","65000030028","新北市","65000","65000030","中和區","秀成里","中和區*、永和區"
"6500009","65000030076","新北市","65000","65000030","中和區","秀義里","中和區*、永和區"
"6500009","65000030029","新北市","65000","65000030","中和區","秀福里","中和區*、永和區"
"6500009","65000030030","新北市","65000","65000030","中和區","秀景里","中和區*、永和區"
"6500009","65000030031","新北市","65000","65000030","中和區","秀明里","中和區*、永和區"
"6500009","65000030032","新北市","65000","65000030","中和區","秀峰里","中和區*、永和區"
"6500009","65000030077","新北市","65000","65000030","中和區","秀士里","中和區*、永和區"
"6500009","65000030072","新北市","65000","65000030","中和區","秀水里","中和區*、永和區"
"6500009","65000030033","新北市","65000","65000030","中和區","秀仁里","中和區*、永和區"
"6500009","65000040036","新北市","65000","65000040","永和區","光復里","中和區*、永和區"
"6500009","65000040052","新北市","65000","65000040","永和區","網溪里","中和區*、永和區"
"6500009","65000040037","新北市","65000","65000040","永和區","復興里","中和區*、永和區"
"6500009","65000040023","新北市","65000","65000040","永和區","竹林里","中和區*、永和區"
"6500009","65000040055","新北市","65000","65000040","永和區","桂林里","中和區*、永和區"
"6500009","65000040051","新北市","65000","65000040","永和區","上林里","中和區*、永和區"
"6500009","65000040001","新北市","65000","65000040","永和區","福林里","中和區*、永和區"
"6500009","65000040019","新北市","65000","65000040","永和區","勵行里","中和區*、永和區"
"6500009","65000040018","新北市","65000","65000040","永和區","中興里","中和區*、永和區"
"6500009","65000040054","新北市","65000","65000040","永和區","永興里","中和區*、永和區"
"6500009","65000040053","新北市","65000","65000040","永和區","正興里","中和區*、永和區"
"6500009","65000040003","新北市","65000","65000040","永和區","豫溪里","中和區*、永和區"
"6500009","65000040004","新北市","65000","65000040","永和區","光明里","中和區*、永和區"
"6500009","65000040038","新北市","65000","65000040","永和區","福和里","中和區*、永和區"
"6500009","65000040039","新北市","65000","65000040","永和區","得和里","中和區*、永和區"
"6500009","65000040006","新北市","65000","65000040","永和區","永貞里","中和區*、永和區"
"6500009","65000040007","新北市","65000","65000040","永和區","永福里","中和區*、永和區"
"6500009","65000040048","新北市","65000","65000040","永和區","河濱里","中和區*、永和區"
"6500009","65000040047","新北市","65000","65000040","永和區","秀和里","中和區*、永和區"
"6500009","65000040011","新北市","65000","65000040","永和區","永元里","中和區*、永和區"
"6500009","65000040017","新北市","65000","65000040","永和區","民權里","中和區*、永和區"
"6500009","65000040016","新北市","65000","65000040","永和區","民族里","中和區*、永和區"
"6500009","65000040020","新北市","65000","65000040","永和區","秀朗里","中和區*、永和區"
"6500009","65000040021","新北市","65000","65000040","永和區","秀成里","中和區*、永和區"
"6500009","65000040012","新北市","65000","65000040","永和區","秀林里","中和區*、永和區"
"6500009","65000040050","新北市","65000","65000040","永和區","秀得里","中和區*、永和區"
"6500009","65000040060","新北市","65000","65000040","永和區","秀元里","中和區*、永和區"
"6500009","65000040049","新北市","65000","65000040","永和區","民生里","中和區*、永和區"
"6500009","65000040034","新北市","65000","65000040","永和區","民本里","中和區*、永和區"
"6500009","65000040059","新北市","65000","65000040","永和區","民富里","中和區*、永和區"
"6500009","65000040035","新北市","65000","65000040","永和區","民樂里","中和區*、永和區"
"6500009","65000040008","新北市","65000","65000040","永和區","民治里","中和區*、永和區"
"6500009","65000040040","新北市","65000","65000040","永和區","智光里","中和區*、永和區"
"6500009","65000040031","新北市","65000","65000040","永和區","潭安里","中和區*、永和區"
"6500009","65000040030","新北市","65000","65000040","永和區","潭墘里","中和區*、永和區"
"6500009","65000040056","新北市","65000","65000040","永和區","店街里","中和區*、永和區"
"6500009","65000040032","新北市","65000","65000040","永和區","大新里","中和區*、永和區"
"6500009","65000040015","新北市","65000","65000040","永和區","永安里","中和區*、永和區"
"6500009","65000040061","新北市","65000","65000040","永和區","永樂里","中和區*、永和區"
"6500009","65000040026","新北市","65000","65000040","永和區","水源里","中和區*、永和區"
"6500009","65000040027","新北市","65000","65000040","永和區","協和里","中和區*、永和區"
"6500009","65000040024","新北市","65000","65000040","永和區","雙和里","中和區*、永和區"
"6500009","65000040025","新北市","65000","65000040","永和區","安和里","中和區*、永和區"
"6500009","65000040043","新北市","65000","65000040","永和區","前溪里","中和區*、永和區"
"6500009","65000040044","新北市","65000","65000040","永和區","和平里","中和區*、永和區"
"6500009","65000040033","新北市","65000","65000040","永和區","保平里","中和區*、永和區"
"6500009","65000040014","新北市","65000","65000040","永和區","中溪里","中和區*、永和區"
"6500009","65000040013","新北市","65000","65000040","永和區","保安里","中和區*、永和區"
"6500009","65000040062","新北市","65000","65000040","永和區","保順里","中和區*、永和區"
"6500009","65000040046","新北市","65000","65000040","永和區","下溪里","中和區*、永和區"
"6500009","65000040042","新北市","65000","65000040","永和區","大同里","中和區*、永和區"
"6500009","65000040041","新北市","65000","65000040","永和區","新生里","中和區*、永和區"
"6500009","65000040009","新北市","65000","65000040","永和區","永成里","中和區*、永和區"
"6500009","65000040010","新北市","65000","65000040","永和區","忠義里","中和區*、永和區"
"6500009","65000040005","新北市","65000","65000040","永和區","仁愛里","中和區*、永和區"
"6500009","65000040002","新北市","65000","65000040","永和區","文化里","中和區*、永和區"
"6500009","65000040057","新北市","65000","65000040","永和區","信義里","中和區*、永和區"
"6500009","65000040058","新北市","65000","65000040","永和區","後溪里","中和區*、永和區"
"6500009","65000040022","新北市","65000","65000040","永和區","上溪里","中和區*、永和區"
"6500009","65000040029","新北市","65000","65000040","永和區","頂溪里","中和區*、永和區"
"6500009","65000040028","新北市","65000","65000040","永和區","河堤里","中和區*、永和區"
"6500009","65000040045","新北市","65000","65000040","永和區","新廍里","中和區*、永和區"
"6500012","65000270001","新北市","65000","65000270","金山區","和平里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000270002","新北市","65000","65000270","金山區","大同里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000270003","新北市","65000","65000270","金山區","豐漁里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000270004","新北市","65000","65000270","金山區","磺港里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000270005","新北市","65000","65000270","金山區","美田里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000270015","新北市","65000","65000270","金山區","金美里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000270006","新北市","65000","65000270","金山區","五湖里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000270007","新北市","65000","65000270","金山區","重和里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000270008","新北市","65000","65000270","金山區","兩湖里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000270009","新北市","65000","65000270","金山區","六股里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000270010","新北市","65000","65000270","金山區","三界里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000270011","新北市","65000","65000270","金山區","清泉里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000270013","新北市","65000","65000270","金山區","西湖里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000270012","新北市","65000","65000270","金山區","萬壽里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000270014","新北市","65000","65000270","金山區","永興里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000280001","新北市","65000","65000280","萬里區","萬里里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000280010","新北市","65000","65000280","萬里區","北基里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000280002","新北市","65000","65000280","萬里區","龜吼里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000280003","新北市","65000","65000280","萬里區","野柳里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000280004","新北市","65000","65000280","萬里區","大鵬里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000280005","新北市","65000","65000280","萬里區","磺潭里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000280006","新北市","65000","65000280","萬里區","雙興里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000280007","新北市","65000","65000280","萬里區","溪底里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000280008","新北市","65000","65000280","萬里區","崁脚里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000280009","新北市","65000","65000280","萬里區","中幅里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000110028","新北市","65000","65000110","汐止區","仁德里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000110001","新北市","65000","65000110","汐止區","義民里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000110002","新北市","65000","65000110","汐止區","禮門里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000110003","新北市","65000","65000110","汐止區","智慧里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000110041","新北市","65000","65000110","汐止區","大同里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000110004","新北市","65000","65000110","汐止區","信望里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000110007","新北市","65000","65000110","汐止區","新昌里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000110045","新北市","65000","65000110","汐止區","福安里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000110006","新北市","65000","65000110","汐止區","秀峰里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000110046","新北市","65000","65000110","汐止區","秀山里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000110008","新北市","65000","65000110","汐止區","復興里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000110031","新北市","65000","65000110","汐止區","自強里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000110032","新北市","65000","65000110","汐止區","文化里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000110021","新北市","65000","65000110","汐止區","白雲里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000110009","新北市","65000","65000110","汐止區","茄苳里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000110042","新北市","65000","65000110","汐止區","崇德里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000110048","新北市","65000","65000110","汐止區","城中里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000110005","新北市","65000","65000110","汐止區","橋東里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000110047","新北市","65000","65000110","汐止區","建成里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000110010","新北市","65000","65000110","汐止區","長安里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000110011","新北市","65000","65000110","汐止區","保安里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000110023","新北市","65000","65000110","汐止區","東山里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000110012","新北市","65000","65000110","汐止區","保長里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000110050","新北市","65000","65000110","汐止區","保新里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000110013","新北市","65000","65000110","汐止區","鄉長里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000110014","新北市","65000","65000110","汐止區","江北里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000110015","新北市","65000","65000110","汐止區","拱北里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000110016","新北市","65000","65000110","汐止區","烘內里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000110017","新北市","65000","65000110","汐止區","八連里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000110044","新北市","65000","65000110","汐止區","長青里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000110019","新北市","65000","65000110","汐止區","北峰里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000110033","新北市","65000","65000110","汐止區","金龍里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000110018","新北市","65000","65000110","汐止區","樟樹里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000110030","新北市","65000","65000110","汐止區","忠孝里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000110029","新北市","65000","65000110","汐止區","厚德里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000110040","新北市","65000","65000110","汐止區","山光里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000110026","新北市","65000","65000110","汐止區","中興里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000110034","新北市","65000","65000110","汐止區","福德里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000110035","新北市","65000","65000110","汐止區","興福里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000110036","新北市","65000","65000110","汐止區","康福里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000110027","新北市","65000","65000110","汐止區","湖光里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000110049","新北市","65000","65000110","汐止區","湖蓮里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000110043","新北市","65000","65000110","汐止區","湖興里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000110020","新北市","65000","65000110","汐止區","北山里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000110037","新北市","65000","65000110","汐止區","忠山里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000110038","新北市","65000","65000110","汐止區","環河里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000110022","新北市","65000","65000110","汐止區","橫科里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000110024","新北市","65000","65000110","汐止區","福山里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000110025","新北市","65000","65000110","汐止區","宜興里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000110039","新北市","65000","65000110","汐止區","東勢里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000240001","新北市","65000","65000240","平溪區","薯榔里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000240002","新北市","65000","65000240","平溪區","菁桐里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000240003","新北市","65000","65000240","平溪區","白石里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000240004","新北市","65000","65000240","平溪區","石底里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000240005","新北市","65000","65000240","平溪區","平溪里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000240006","新北市","65000","65000240","平溪區","嶺腳里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000240007","新北市","65000","65000240","平溪區","東勢里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000240011","新北市","65000","65000240","平溪區","十分里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000240008","新北市","65000","65000240","平溪區","望古里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000240009","新北市","65000","65000240","平溪區","南山里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000240012","新北市","65000","65000240","平溪區","新寮里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000240010","新北市","65000","65000240","平溪區","平湖里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000120001","新北市","65000","65000120","瑞芳區","龍潭里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000120002","新北市","65000","65000120","瑞芳區","龍興里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000120003","新北市","65000","65000120","瑞芳區","龍鎮里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000120006","新北市","65000","65000120","瑞芳區","龍安里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000120004","新北市","65000","65000120","瑞芳區","龍川里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000120005","新北市","65000","65000120","瑞芳區","龍山里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000120007","新北市","65000","65000120","瑞芳區","爪峯里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000120034","新北市","65000","65000120","瑞芳區","新峰里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000120009","新北市","65000","65000120","瑞芳區","東和里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000120008","新北市","65000","65000120","瑞芳區","柑坪里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000120016","新北市","65000","65000120","瑞芳區","弓橋里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000120014","新北市","65000","65000120","瑞芳區","猴硐里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000120015","新北市","65000","65000120","瑞芳區","光復里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000120017","新北市","65000","65000120","瑞芳區","碩仁里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000120011","新北市","65000","65000120","瑞芳區","吉慶里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000120012","新北市","65000","65000120","瑞芳區","吉安里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000120010","新北市","65000","65000120","瑞芳區","上天里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000120013","新北市","65000","65000120","瑞芳區","傑魚里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
"6500012","65000120018","新北市","65000","65000120","瑞芳區","基山里","金山區、萬里區、汐止區、平溪區、瑞芳區、雙溪區、貢寮區"
